,worker_id,gender,age,party,voting_for,state,title,url,org,candidate,flesch,gunning_fog,readability,topic,favor,trust,group,is_complex,flesch_code,org_coded,disclose_source
200,34898132,male,30-49,democrat,Hillary Clinton,CA,Bernie Sanders’s Fans Toot Their Own Horns to Support Vermont Senator,http://blogs.wsj.com/washwire/2016/01/07/bernie-sanderss-fans-toot-their-own-horns-to-support-vermont-senator/,The Wall Street Journal,Bernie Sanders,8.8,7.6,57.27,Campaign Finance,-1,1,B,0,0,4,1
201,34898132,male,30-49,democrat,Hillary Clinton,CA,"Sanders goes negative with Goldman Sachs, Iraq jabs",http://www.cnn.com/2016/01/20/politics/sanders-negative-goldman-sachs-iraq/index.html,CNN,Bernie Sanders,11.1,11.2,56.59,Foreign Policy/National Security,1,-1,B,1,1,1,1
202,34898132,male,30-49,democrat,Hillary Clinton,CA,Ted Cruz Starts to Crack G.O.P. Establishment’s Wall of Opposition,http://www.nytimes.com/2016/01/14/us/politics/ted-cruz-starts-to-crack-gop-establishments-wall-of-opposition.html,The New York Times,Ted Cruz,8.0,8.0,64.71,Campaign Finance,0,0,B,0,0,3,1
203,34898132,male,30-49,democrat,Hillary Clinton,CA,"First Draft: Rudy Giuliani, Although Friends With Donald Trump, Is Not Ready to Endorse Yet",http://www.nytimes.com/politics/first-draft/2016/02/22/rudy-giuliani-although-friends-with-donald-trump-is-not-ready-to-endorse-yet/,The New York Times,Donald Trump,4.0,6.4,85.69,Immigration,1,-1,B,-1,-1,3,1
204,34898132,male,30-49,democrat,Hillary Clinton,CA,First Draft: My Firsthand Encounter With Donald Trump’s Free Media Machine,http://www.nytimes.com/politics/first-draft/2016/02/24/my-firsthand-encounter-with-donald-trumps-free-media-machine/,The New York Times,Donald Trump,5.2,7.6,82.65,Campaign Finance,0,0,B,-1,-1,3,1
205,22345789,female,50-64,independent_other,John Kasich,MI,Bernie Sanders’s Fans Toot Their Own Horns to Support Vermont Senator,http://blogs.wsj.com/washwire/2016/01/07/bernie-sanderss-fans-toot-their-own-horns-to-support-vermont-senator/,The Wall Street Journal,Bernie Sanders,8.8,7.6,57.27,Campaign Finance,0,1,B,0,0,4,1
206,22345789,female,50-64,independent_other,John Kasich,MI,"Sanders goes negative with Goldman Sachs, Iraq jabs",http://www.cnn.com/2016/01/20/politics/sanders-negative-goldman-sachs-iraq/index.html,CNN,Bernie Sanders,11.1,11.2,56.59,Foreign Policy/National Security,0,1,B,1,1,1,1
207,22345789,female,50-64,independent_other,John Kasich,MI,Ted Cruz Starts to Crack G.O.P. Establishment’s Wall of Opposition,http://www.nytimes.com/2016/01/14/us/politics/ted-cruz-starts-to-crack-gop-establishments-wall-of-opposition.html,The New York Times,Ted Cruz,8.0,8.0,64.71,Campaign Finance,1,0,B,0,0,3,1
208,22345789,female,50-64,independent_other,John Kasich,MI,"First Draft: Rudy Giuliani, Although Friends With Donald Trump, Is Not Ready to Endorse Yet",http://www.nytimes.com/politics/first-draft/2016/02/22/rudy-giuliani-although-friends-with-donald-trump-is-not-ready-to-endorse-yet/,The New York Times,Donald Trump,4.0,6.4,85.69,Immigration,1,1,B,-1,-1,3,1
209,22345789,female,50-64,independent_other,John Kasich,MI,First Draft: My Firsthand Encounter With Donald Trump’s Free Media Machine,http://www.nytimes.com/politics/first-draft/2016/02/24/my-firsthand-encounter-with-donald-trumps-free-media-machine/,The New York Times,Donald Trump,5.2,7.6,82.65,Campaign Finance,1,1,B,-1,-1,3,1
210,33591819,male,18-29,democrat,Hillary Clinton,CT,XXX/WMUR Poll: Cruz climbs in NH,http://www.cnn.com/2016/01/20/politics/new-hampshire-poll-trump-leads-cruz-climbs/index.html,CNN,Ted Cruz,4.8,7.2,83.66,Foreign Policy/National Security,0,2,B,-1,-1,1,1
211,33591819,male,18-29,democrat,Hillary Clinton,CT,First Draft: Ted Cruz to Begin 6-Day Bus Tour to Help Him Secure Lead in Iowa,http://www.nytimes.com/politics/first-draft/2016/01/04/ted-cruz-to-begin-6-day-bus-tour-to-help-him-hold-onto-lead-in-iowa/,The New York Times,Ted Cruz,5.2,6.4,77.23,Immigration,0,1,B,-1,-1,3,1
212,33591819,male,18-29,democrat,Hillary Clinton,CT,Ted Cruz: 2016 Is a ‘Referendum’ on the Supreme Court,http://blogs.wsj.com/washwire/2016/02/15/ted-cruz-2016-is-a-referendum-on-the-supreme-court/,The Wall Street Journal,Ted Cruz,6.0,7.2,75.2,Abortion,0,1,B,-1,-1,4,1
213,33591819,male,18-29,democrat,Hillary Clinton,CT,"First Draft: Group Backing Ted Cruz Makes $573,000 Ad Buy in Nevada",http://www.nytimes.com/politics/first-draft/2016/02/15/group-backing-ted-cruz-makes-573000-ad-buy-in-nevada/,The New York Times,Ted Cruz,9.1,9.2,61.67,Campaign Finance,0,1,B,0,0,3,1
214,33591819,male,18-29,democrat,Hillary Clinton,CT,Evangelical leader sub-tweets Donald Trump,http://www.cnn.com/2016/01/18/politics/moore-tweets-trump/index.html,CNN,Donald Trump,14.2,10.8,32.22,Foreign Policy/National Security,0,1,B,1,1,1,1
215,34098234,male,18-29,democrat,Bernie Sanders,UT,XXX/WMUR Poll: Cruz climbs in NH,http://www.cnn.com/2016/01/20/politics/new-hampshire-poll-trump-leads-cruz-climbs/index.html,CNN,Ted Cruz,4.8,7.2,83.66,Foreign Policy/National Security,-1,0,B,-1,-1,1,1
216,34098234,male,18-29,democrat,Bernie Sanders,UT,First Draft: Ted Cruz to Begin 6-Day Bus Tour to Help Him Secure Lead in Iowa,http://www.nytimes.com/politics/first-draft/2016/01/04/ted-cruz-to-begin-6-day-bus-tour-to-help-him-hold-onto-lead-in-iowa/,The New York Times,Ted Cruz,5.2,6.4,77.23,Immigration,0,0,B,-1,-1,3,1
217,34098234,male,18-29,democrat,Bernie Sanders,UT,Ted Cruz: 2016 Is a ‘Referendum’ on the Supreme Court,http://blogs.wsj.com/washwire/2016/02/15/ted-cruz-2016-is-a-referendum-on-the-supreme-court/,The Wall Street Journal,Ted Cruz,6.0,7.2,75.2,Abortion,1,-1,B,-1,-1,4,1
218,34098234,male,18-29,democrat,Bernie Sanders,UT,"First Draft: Group Backing Ted Cruz Makes $573,000 Ad Buy in Nevada",http://www.nytimes.com/politics/first-draft/2016/02/15/group-backing-ted-cruz-makes-573000-ad-buy-in-nevada/,The New York Times,Ted Cruz,9.1,9.2,61.67,Campaign Finance,-1,0,B,0,0,3,1
219,34098234,male,18-29,democrat,Bernie Sanders,UT,Evangelical leader sub-tweets Donald Trump,http://www.cnn.com/2016/01/18/politics/moore-tweets-trump/index.html,CNN,Donald Trump,14.2,10.8,32.22,Foreign Policy/National Security,1,0,B,1,1,1,1
220,33467170,male,18-29,democrat,Bernie Sanders,WV,XXX/WMUR Poll: Cruz climbs in NH,http://www.cnn.com/2016/01/20/politics/new-hampshire-poll-trump-leads-cruz-climbs/index.html,CNN,Ted Cruz,4.8,7.2,83.66,Foreign Policy/National Security,1,1,B,-1,-1,1,1
221,33467170,male,18-29,democrat,Bernie Sanders,WV,First Draft: Ted Cruz to Begin 6-Day Bus Tour to Help Him Secure Lead in Iowa,http://www.nytimes.com/politics/first-draft/2016/01/04/ted-cruz-to-begin-6-day-bus-tour-to-help-him-hold-onto-lead-in-iowa/,The New York Times,Ted Cruz,5.2,6.4,77.23,Immigration,1,0,B,-1,-1,3,1
222,33467170,male,18-29,democrat,Bernie Sanders,WV,Ted Cruz: 2016 Is a ‘Referendum’ on the Supreme Court,http://blogs.wsj.com/washwire/2016/02/15/ted-cruz-2016-is-a-referendum-on-the-supreme-court/,The Wall Street Journal,Ted Cruz,6.0,7.2,75.2,Abortion,1,0,B,-1,-1,4,1
223,33467170,male,18-29,democrat,Bernie Sanders,WV,"First Draft: Group Backing Ted Cruz Makes $573,000 Ad Buy in Nevada",http://www.nytimes.com/politics/first-draft/2016/02/15/group-backing-ted-cruz-makes-573000-ad-buy-in-nevada/,The New York Times,Ted Cruz,9.1,9.2,61.67,Campaign Finance,1,0,B,0,0,3,1
224,33467170,male,18-29,democrat,Bernie Sanders,WV,Evangelical leader sub-tweets Donald Trump,http://www.cnn.com/2016/01/18/politics/moore-tweets-trump/index.html,CNN,Donald Trump,14.2,10.8,32.22,Foreign Policy/National Security,0,1,B,1,1,1,1
225,6579519,female,30-49,democrat,Hillary Clinton,OH,First Draft: Bernie Sanders Tells Volunteers in Reno to Expect Victory in Nevada,http://www.nytimes.com/politics/first-draft/2016/02/13/bernie-sanders-tells-volunteers-in-reno-to-expect-victory-in-nevada/,The New York Times,Bernie Sanders,10.7,10.8,57.61,Immigration,0,1,B,1,1,3,1
226,6579519,female,30-49,democrat,Hillary Clinton,OH,"First Draft: Ted Cruz, on New Hampshire Bus Tour, Makes a Brief Effort in Spanish",http://www.nytimes.com/politics/first-draft/2016/01/19/ted-cruz-on-new-hampshire-bus-tour-makes-a-brief-stop-in-spanish/,The New York Times,Ted Cruz,4.0,6.4,85.69,Foreign Policy/National Security,0,0,B,-1,-1,3,1
227,6579519,female,30-49,democrat,Hillary Clinton,OH,Graham: Cruz worse than Obama,http://www.cnn.com/2016/02/04/politics/lindsey-graham-barack-obama-ted-cruz-foreign-policy/index.html,CNN,Ted Cruz,10.3,10.4,58.62,Foreign Policy/National Security,-1,1,B,1,1,1,1
228,6579519,female,30-49,democrat,Hillary Clinton,OH,Donald Trump Shifts to Small and Intimate From Big and Brash,http://blogs.wsj.com/washwire/2016/02/08/donald-trump-shifts-to-small-and-intimate-from-big-and-brash/,The Wall Street Journal,Donald Trump,5.6,6.8,76.22,Foreign Policy/National Security,1,1,B,-1,-1,4,1
229,6579519,female,30-49,democrat,Hillary Clinton,OH,"First Draft: At Rally in Rivals’ Home State, Donald Trump Boasts of Florida Jobs Record",http://www.nytimes.com/politics/first-draft/2016/02/13/at-rally-in-rivals-home-state-donald-trump-boasts-of-florida-jobs-record/,The New York Times,Donald Trump,5.6,6.8,76.22,Immigration,1,1,B,-1,-1,3,1
230,32672123,male,30-49,democrat,Hillary Clinton,NV,First Draft: Bernie Sanders Tells Volunteers in Reno to Expect Victory in Nevada,http://www.nytimes.com/politics/first-draft/2016/02/13/bernie-sanders-tells-volunteers-in-reno-to-expect-victory-in-nevada/,The New York Times,Bernie Sanders,10.7,10.8,57.61,Immigration,-1,0,B,1,1,3,1
231,32672123,male,30-49,democrat,Hillary Clinton,NV,"First Draft: Ted Cruz, on New Hampshire Bus Tour, Makes a Brief Effort in Spanish",http://www.nytimes.com/politics/first-draft/2016/01/19/ted-cruz-on-new-hampshire-bus-tour-makes-a-brief-stop-in-spanish/,The New York Times,Ted Cruz,4.0,6.4,85.69,Foreign Policy/National Security,1,1,B,-1,-1,3,1
232,32672123,male,30-49,democrat,Hillary Clinton,NV,Graham: Cruz worse than Obama,http://www.cnn.com/2016/02/04/politics/lindsey-graham-barack-obama-ted-cruz-foreign-policy/index.html,CNN,Ted Cruz,10.3,10.4,58.62,Foreign Policy/National Security,0,2,B,1,1,1,1
233,32672123,male,30-49,democrat,Hillary Clinton,NV,Donald Trump Shifts to Small and Intimate From Big and Brash,http://blogs.wsj.com/washwire/2016/02/08/donald-trump-shifts-to-small-and-intimate-from-big-and-brash/,The Wall Street Journal,Donald Trump,5.6,6.8,76.22,Foreign Policy/National Security,-1,1,B,-1,-1,4,1
234,32672123,male,30-49,democrat,Hillary Clinton,NV,"First Draft: At Rally in Rivals’ Home State, Donald Trump Boasts of Florida Jobs Record",http://www.nytimes.com/politics/first-draft/2016/02/13/at-rally-in-rivals-home-state-donald-trump-boasts-of-florida-jobs-record/,The New York Times,Donald Trump,5.6,6.8,76.22,Immigration,1,1,B,-1,-1,3,1
235,12009597,female,30-49,democrat,Not Voting,VA,First Draft: Bernie Sanders Tells Volunteers in Reno to Expect Victory in Nevada,http://www.nytimes.com/politics/first-draft/2016/02/13/bernie-sanders-tells-volunteers-in-reno-to-expect-victory-in-nevada/,The New York Times,Bernie Sanders,10.7,10.8,57.61,Immigration,1,0,B,1,1,3,1
236,12009597,female,30-49,democrat,Not Voting,VA,"First Draft: Ted Cruz, on New Hampshire Bus Tour, Makes a Brief Effort in Spanish",http://www.nytimes.com/politics/first-draft/2016/01/19/ted-cruz-on-new-hampshire-bus-tour-makes-a-brief-stop-in-spanish/,The New York Times,Ted Cruz,4.0,6.4,85.69,Foreign Policy/National Security,1,1,B,-1,-1,3,1
237,12009597,female,30-49,democrat,Not Voting,VA,Graham: Cruz worse than Obama,http://www.cnn.com/2016/02/04/politics/lindsey-graham-barack-obama-ted-cruz-foreign-policy/index.html,CNN,Ted Cruz,10.3,10.4,58.62,Foreign Policy/National Security,-1,1,B,1,1,1,1
238,12009597,female,30-49,democrat,Not Voting,VA,Donald Trump Shifts to Small and Intimate From Big and Brash,http://blogs.wsj.com/washwire/2016/02/08/donald-trump-shifts-to-small-and-intimate-from-big-and-brash/,The Wall Street Journal,Donald Trump,5.6,6.8,76.22,Foreign Policy/National Security,0,0,B,-1,-1,4,1
239,12009597,female,30-49,democrat,Not Voting,VA,"First Draft: At Rally in Rivals’ Home State, Donald Trump Boasts of Florida Jobs Record",http://www.nytimes.com/politics/first-draft/2016/02/13/at-rally-in-rivals-home-state-donald-trump-boasts-of-florida-jobs-record/,The New York Times,Donald Trump,5.6,6.8,76.22,Immigration,-1,0,B,-1,-1,3,1
240,29571331,male,18-29,independent_other,Not Voting,IL,"Bernie Sanders Is Democrats’ Top Beneficiary of Outside Spending, Like it or Not",http://www.nytimes.com/2016/01/29/us/politics/bernie-sanders-is-democrats-top-beneficiary-of-outside-spending-like-it-or-not.html,The New York Times,Bernie Sanders,9.1,9.2,61.67,Campaign Finance,1,2,B,0,0,3,1
241,29571331,male,18-29,independent_other,Not Voting,IL,Clinton Super PAC Ramps Up Spending Ahead of Next Round of Primaries,http://blogs.wsj.com/washwire/2016/02/12/clinton-super-pac-ramps-up-spending-ahead-of-next-round-of-primaries/,The Wall Street Journal,Hillary Clinton,8.4,8.4,63.7,Campaign Finance,1,2,B,-1,-1,4,1
242,29571331,male,18-29,independent_other,Not Voting,IL,"After GOP establishment 'froze' on Trump, Democrats ready battle plans",http://www.cnn.com/2016/02/29/politics/donald-trump-democrats-election-2016/index.html,CNN,Donald Trump,12.3,10.0,42.72,Campaign Finance,-1,2,B,1,1,1,1
243,29571331,male,18-29,independent_other,Not Voting,IL,2nd former Mexican president unloads on Donald Trump,http://feeds.foxnews.com/~r/foxnews/world/~3/6fZtc76vZuA/2nd-former-mexican-president-unloads-on-donald-trump.html,Fox News,Donald Trump,14.6,13.6,42.04,Immigration,0,2,B,1,1,2,1
244,29571331,male,18-29,independent_other,Not Voting,IL,Evaluations: Why I Can’t Learn to Love Donald Trump,http://douthat.blogs.nytimes.com/2016/02/12/why-i-wont-learn-to-love-donald-trump/,The New York Times,Donald Trump,16.2,15.2,37.98,Foreign Policy/National Security,0,0,B,1,1,3,1
245,27914150,female,18-29,no_affiliation,Not Voting,KS,"Bernie Sanders Is Democrats’ Top Beneficiary of Outside Spending, Like it or Not",http://www.nytimes.com/2016/01/29/us/politics/bernie-sanders-is-democrats-top-beneficiary-of-outside-spending-like-it-or-not.html,The New York Times,Bernie Sanders,9.1,9.2,61.67,Campaign Finance,-1,-1,B,0,0,3,1
246,27914150,female,18-29,no_affiliation,Not Voting,KS,Clinton Super PAC Ramps Up Spending Ahead of Next Round of Primaries,http://blogs.wsj.com/washwire/2016/02/12/clinton-super-pac-ramps-up-spending-ahead-of-next-round-of-primaries/,The Wall Street Journal,Hillary Clinton,8.4,8.4,63.7,Campaign Finance,0,0,B,-1,-1,4,1
247,27914150,female,18-29,no_affiliation,Not Voting,KS,"After GOP establishment 'froze' on Trump, Democrats ready battle plans",http://www.cnn.com/2016/02/29/politics/donald-trump-democrats-election-2016/index.html,CNN,Donald Trump,12.3,10.0,42.72,Campaign Finance,-1,0,B,1,1,1,1
248,27914150,female,18-29,no_affiliation,Not Voting,KS,2nd former Mexican president unloads on Donald Trump,http://feeds.foxnews.com/~r/foxnews/world/~3/6fZtc76vZuA/2nd-former-mexican-president-unloads-on-donald-trump.html,Fox News,Donald Trump,14.6,13.6,42.04,Immigration,-1,0,B,1,1,2,1
249,27914150,female,18-29,no_affiliation,Not Voting,KS,Evaluations: Why I Can’t Learn to Love Donald Trump,http://douthat.blogs.nytimes.com/2016/02/12/why-i-wont-learn-to-love-donald-trump/,The New York Times,Donald Trump,16.2,15.2,37.98,Foreign Policy/National Security,-1,0,B,1,1,3,1
250,37198978,female,30-49,independent_other,John Kasich,DE,"Bernie Sanders Is Democrats’ Top Beneficiary of Outside Spending, Like it or Not",http://www.nytimes.com/2016/01/29/us/politics/bernie-sanders-is-democrats-top-beneficiary-of-outside-spending-like-it-or-not.html,The New York Times,Bernie Sanders,9.1,9.2,61.67,Campaign Finance,1,2,B,0,0,3,1
251,37198978,female,30-49,independent_other,John Kasich,DE,Clinton Super PAC Ramps Up Spending Ahead of Next Round of Primaries,http://blogs.wsj.com/washwire/2016/02/12/clinton-super-pac-ramps-up-spending-ahead-of-next-round-of-primaries/,The Wall Street Journal,Hillary Clinton,8.4,8.4,63.7,Campaign Finance,1,-2,B,-1,-1,4,1
252,37198978,female,30-49,independent_other,John Kasich,DE,"After GOP establishment 'froze' on Trump, Democrats ready battle plans",http://www.cnn.com/2016/02/29/politics/donald-trump-democrats-election-2016/index.html,CNN,Donald Trump,12.3,10.0,42.72,Campaign Finance,-1,2,B,1,1,1,1
253,37198978,female,30-49,independent_other,John Kasich,DE,2nd former Mexican president unloads on Donald Trump,http://feeds.foxnews.com/~r/foxnews/world/~3/6fZtc76vZuA/2nd-former-mexican-president-unloads-on-donald-trump.html,Fox News,Donald Trump,14.6,13.6,42.04,Immigration,0,1,B,1,1,2,1
254,37198978,female,30-49,independent_other,John Kasich,DE,Evaluations: Why I Can’t Learn to Love Donald Trump,http://douthat.blogs.nytimes.com/2016/02/12/why-i-wont-learn-to-love-donald-trump/,The New York Times,Donald Trump,16.2,15.2,37.98,Foreign Policy/National Security,0,-1,B,1,1,3,1
255,33427067,female,30-49,democrat,Bernie Sanders,MA,Ad of the Week: Bernie Sanders Relies on Supporters for Ad About Unity,http://www.nytimes.com/2016/02/14/us/politics/bernie-sanders-relies-on-supporters-for-ad-about-unity.html,The New York Times,Bernie Sanders,6.8,8.0,73.17,Campaign Finance,0,0,B,-1,-1,3,1
256,33427067,female,30-49,democrat,Bernie Sanders,MA,Ted Cruz tries to seize Rand Paul's libertarian mantle,http://www.cnn.com/2016/02/04/politics/ted-cruz-new-hampshire-rand-paul/index.html,CNN,Ted Cruz,11.1,11.2,56.59,Campaign Finance,0,0,B,1,1,1,1
257,33427067,female,30-49,democrat,Bernie Sanders,MA,Cruz's 2016 strategy focuses on turning out white voters,http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-02-05-US--GOP%202016-Cruz-White%20Turnout/id-b92587c622404c15b18976ec822c1a91,the Associated Press,Ted Cruz,11.5,10.4,50.16,Immigration,0,1,B,1,1,5,1
258,33427067,female,30-49,democrat,Bernie Sanders,MA,Op-Ed Columnist: Hillary Clinton Stumbles,http://www.nytimes.com/2016/01/25/opinion/hillary-clinton-stumbles.html,The New York Times,Hillary Clinton,11.1,11.2,56.59,Campaign Finance,-1,0,B,0,0,3,1
259,33427067,female,30-49,democrat,Bernie Sanders,MA,"Really, Donald Trump? A fight with the Pope?",http://www.cnn.com/2016/02/18/opinions/donald-trump-pope-francis-christian-dantonio/index.html,CNN,Donald Trump,8.7,8.8,62.68,Immigration,-1,0,B,0,0,1,1
260,37078496,male,18-29,republican,Donald Trump,CA,Ad of the Week: Bernie Sanders Relies on Supporters for Ad About Unity,http://www.nytimes.com/2016/02/14/us/politics/bernie-sanders-relies-on-supporters-for-ad-about-unity.html,The New York Times,Bernie Sanders,6.8,8.0,73.17,Campaign Finance,1,1,B,-1,-1,3,1
261,37078496,male,18-29,republican,Donald Trump,CA,Ted Cruz tries to seize Rand Paul's libertarian mantle,http://www.cnn.com/2016/02/04/politics/ted-cruz-new-hampshire-rand-paul/index.html,CNN,Ted Cruz,11.1,11.2,56.59,Campaign Finance,1,1,B,1,1,1,1
262,37078496,male,18-29,republican,Donald Trump,CA,Cruz's 2016 strategy focuses on turning out white voters,http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-02-05-US--GOP%202016-Cruz-White%20Turnout/id-b92587c622404c15b18976ec822c1a91,the Associated Press,Ted Cruz,11.5,10.4,50.16,Immigration,1,1,B,1,1,5,1
263,37078496,male,18-29,republican,Donald Trump,CA,Op-Ed Columnist: Hillary Clinton Stumbles,http://www.nytimes.com/2016/01/25/opinion/hillary-clinton-stumbles.html,The New York Times,Hillary Clinton,11.1,11.2,56.59,Campaign Finance,1,0,B,0,0,3,1
264,37078496,male,18-29,republican,Donald Trump,CA,"Really, Donald Trump? A fight with the Pope?",http://www.cnn.com/2016/02/18/opinions/donald-trump-pope-francis-christian-dantonio/index.html,CNN,Donald Trump,8.7,8.8,62.68,Immigration,-1,1,B,0,0,1,1
265,32916723,female,30-49,republican,Not Voting,NY,Ad of the Week: Bernie Sanders Relies on Supporters for Ad About Unity,http://www.nytimes.com/2016/02/14/us/politics/bernie-sanders-relies-on-supporters-for-ad-about-unity.html,The New York Times,Bernie Sanders,6.8,8.0,73.17,Campaign Finance,0,1,B,-1,-1,3,1
266,32916723,female,30-49,republican,Not Voting,NY,Ted Cruz tries to seize Rand Paul's libertarian mantle,http://www.cnn.com/2016/02/04/politics/ted-cruz-new-hampshire-rand-paul/index.html,CNN,Ted Cruz,11.1,11.2,56.59,Campaign Finance,-1,1,B,1,1,1,1
267,32916723,female,30-49,republican,Not Voting,NY,Cruz's 2016 strategy focuses on turning out white voters,http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-02-05-US--GOP%202016-Cruz-White%20Turnout/id-b92587c622404c15b18976ec822c1a91,the Associated Press,Ted Cruz,11.5,10.4,50.16,Immigration,-1,0,B,1,1,5,1
268,32916723,female,30-49,republican,Not Voting,NY,Op-Ed Columnist: Hillary Clinton Stumbles,http://www.nytimes.com/2016/01/25/opinion/hillary-clinton-stumbles.html,The New York Times,Hillary Clinton,11.1,11.2,56.59,Campaign Finance,-1,1,B,0,0,3,1
269,32916723,female,30-49,republican,Not Voting,NY,"Really, Donald Trump? A fight with the Pope?",http://www.cnn.com/2016/02/18/opinions/donald-trump-pope-francis-christian-dantonio/index.html,CNN,Donald Trump,8.7,8.8,62.68,Immigration,-1,0,B,0,0,1,1
270,36603404,male,30-49,no_affiliation,Bernie Sanders,GA,Ad of the Week: Bernie Sanders and Fans Embrace Tune of ‘America’ in Ad Free of Attacks,http://www.nytimes.com/2016/01/24/us/politics/bernie-sanders-and-fans-embrace-tune-of-america-in-ad-free-of-attacks.html,The New York Times,Bernie Sanders,9.1,9.2,61.67,Campaign Finance,1,1,B,0,0,3,1
271,36603404,male,30-49,no_affiliation,Bernie Sanders,GA,First Draft: Major Donors to Clinton Include Napster Co-Founder,http://www.nytimes.com/politics/first-draft/2016/02/14/major-donors-to-clinton-include-napster-co-founder/,The New York Times,Hillary Clinton,10.3,9.2,53.21,Campaign Finance,0,0,B,0,0,3,1
272,36603404,male,30-49,no_affiliation,Bernie Sanders,GA,First Draft: ‘Super PAC’ Backing Hillary Clinton Says It Will Raise More Than It Did in ’12,http://www.nytimes.com/politics/first-draft/2016/01/29/super-pac-backing-hillary-clinton-says-it-is-raising-more-than-it-did-for-obama/,The New York Times,Hillary Clinton,13.0,12.0,46.1,Campaign Finance,0,0,B,1,1,3,1
273,36603404,male,30-49,no_affiliation,Bernie Sanders,GA,"Taking Note: Trump vs. Pope, Round 2",http://takingnote.blogs.nytimes.com/2016/02/18/trump-vs-pope-round-2/,The New York Times,Donald Trump,8.7,10.0,68.1,Immigration,-1,-1,B,0,0,3,1
274,36603404,male,30-49,no_affiliation,Bernie Sanders,GA,Jerry Falwell backs Donald Trump: Satire is dead (Opinion),http://www.cnn.com/2016/01/29/opinions/falwell-endorses-trump-balmer/index.html,CNN,Donald Trump,11.5,10.4,50.16,Immigration,-1,-1,B,1,1,1,1
275,9383666,male,50-64,republican,John Kasich,IN,Ad of the Week: Bernie Sanders and Fans Embrace Tune of ‘America’ in Ad Free of Attacks,http://www.nytimes.com/2016/01/24/us/politics/bernie-sanders-and-fans-embrace-tune-of-america-in-ad-free-of-attacks.html,The New York Times,Bernie Sanders,9.1,9.2,61.67,Campaign Finance,-1,0,B,0,0,3,1
276,9383666,male,50-64,republican,John Kasich,IN,First Draft: Major Donors to Clinton Include Napster Co-Founder,http://www.nytimes.com/politics/first-draft/2016/02/14/major-donors-to-clinton-include-napster-co-founder/,The New York Times,Hillary Clinton,10.3,9.2,53.21,Campaign Finance,0,1,B,0,0,3,1
277,9383666,male,50-64,republican,John Kasich,IN,First Draft: ‘Super PAC’ Backing Hillary Clinton Says It Will Raise More Than It Did in ’12,http://www.nytimes.com/politics/first-draft/2016/01/29/super-pac-backing-hillary-clinton-says-it-is-raising-more-than-it-did-for-obama/,The New York Times,Hillary Clinton,13.0,12.0,46.1,Campaign Finance,1,1,B,1,1,3,1
278,9383666,male,50-64,republican,John Kasich,IN,"Taking Note: Trump vs. Pope, Round 2",http://takingnote.blogs.nytimes.com/2016/02/18/trump-vs-pope-round-2/,The New York Times,Donald Trump,8.7,10.0,68.1,Immigration,-1,-1,B,0,0,3,1
279,9383666,male,50-64,republican,John Kasich,IN,Jerry Falwell backs Donald Trump: Satire is dead (Opinion),http://www.cnn.com/2016/01/29/opinions/falwell-endorses-trump-balmer/index.html,CNN,Donald Trump,11.5,10.4,50.16,Immigration,-1,-1,B,1,1,1,1
280,34737109,female,30-49,no_affiliation,Hillary Clinton,AL,Ad of the Week: Bernie Sanders and Fans Embrace Tune of ‘America’ in Ad Free of Attacks,http://www.nytimes.com/2016/01/24/us/politics/bernie-sanders-and-fans-embrace-tune-of-america-in-ad-free-of-attacks.html,The New York Times,Bernie Sanders,9.1,9.2,61.67,Campaign Finance,0,0,B,0,0,3,1
281,34737109,female,30-49,no_affiliation,Hillary Clinton,AL,First Draft: Major Donors to Clinton Include Napster Co-Founder,http://www.nytimes.com/politics/first-draft/2016/02/14/major-donors-to-clinton-include-napster-co-founder/,The New York Times,Hillary Clinton,10.3,9.2,53.21,Campaign Finance,1,1,B,0,0,3,1
282,34737109,female,30-49,no_affiliation,Hillary Clinton,AL,First Draft: ‘Super PAC’ Backing Hillary Clinton Says It Will Raise More Than It Did in ’12,http://www.nytimes.com/politics/first-draft/2016/01/29/super-pac-backing-hillary-clinton-says-it-is-raising-more-than-it-did-for-obama/,The New York Times,Hillary Clinton,13.0,12.0,46.1,Campaign Finance,0,1,B,1,1,3,1
283,34737109,female,30-49,no_affiliation,Hillary Clinton,AL,"Taking Note: Trump vs. Pope, Round 2",http://takingnote.blogs.nytimes.com/2016/02/18/trump-vs-pope-round-2/,The New York Times,Donald Trump,8.7,10.0,68.1,Immigration,-1,2,B,0,0,3,1
284,34737109,female,30-49,no_affiliation,Hillary Clinton,AL,Jerry Falwell backs Donald Trump: Satire is dead (Opinion),http://www.cnn.com/2016/01/29/opinions/falwell-endorses-trump-balmer/index.html,CNN,Donald Trump,11.5,10.4,50.16,Immigration,-1,2,B,1,1,1,1
285,36737825,female,18-29,republican,Donald Trump,TX,Sanders surpasses 2015 fundraising goal with sizable haul,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,CNN,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,-1,-1,B,0,0,1,1
